Category,Product Name,Product Price,Per Unit Price,URL
El-Mercado,Masa de pizza Finissima Buitoni 260 g.,"2,98 €","8,08 €/kg",https://www.carrefour.es/supermercado/jamon-cocido-campofrio-finissimas-sin-gluten-170-g-campofrio-finissimas/R-521030979/p
El-Mercado,Pan de Hamburguesa Carrefour 4 ud 325 g,"1,59 €","5,00 €/kg",https://www.carrefour.es/supermercado/jamon-cocido-campofrio-finissimas-sin-gluten-170-g-campofrio-finissimas/R-521030979/p
El-Mercado,Carrillada de cerdo Carrefour 300 g aprox,"1,55 €","9,95 €/kg",https://www.carrefour.es/supermercado/HuchaPromocion?promoId=huchaDisc420034
El-Mercado,Brócoli ecológico Carrefour Bio 300 g,"2,93 €","1,59 €/ud",https://www.carrefour.es/supermercado/lacon-cocido-y-ahumado-extra-cortado-a-mano-sin-gluten-y-sin-lactosa-150-g/R-VC4AECOMM-445647/p
El-Mercado,Queso cheddar en lonchas Carrefour 200 g.,"2,55 €","7,75 €/kg",https://www.carrefour.es/supermercado/lacon-cocido-y-ahumado-extra-cortado-a-mano-sin-gluten-y-sin-lactosa-150-g/R-VC4AECOMM-445647/p
El-Mercado,"Mandarina con hoja bandeja 1,4 kg","4,60 €","2,09 €/kg",https://www.carrefour.es/supermercado/masa-de-pizza-finissima-buitoni-260-g-buitoni/R-521030344/p
El-Mercado,Pan payés grande Hecho aquí Carrefour 800 g,"0,44 €","2,55 €/ud",https://www.carrefour.es/supermercado/masa-de-pizza-finissima-buitoni-260-g-buitoni/R-521030344/p
El-Mercado,Filete de bacalao al punto sal ultracongelado Carrefour 400 g.,"2,20 €","11,50 €/kg",https://www.carrefour.es/supermercado/pan-de-hamburguesa-carrefour-4-ud-325-g/R-575702273/p
El-Mercado,Colines integrales Carrefour 250 g.,"1,51 €","1,76 €/kg",https://www.carrefour.es/supermercado/pan-de-hamburguesa-carrefour-4-ud-325-g/R-575702273/p
El-Mercado,Chorizo de primera especial cocina Palacios 225 g.,"1,35 €","9,78 €/kg",https://www.carrefour.es/supermercado/carrillada-de-cerdo-carrefour-300-g-aprox-elpozo/R-525702451/p
El-Mercado,Jamón cocido extra Campofrío al corte 150 g aprox,"1,89 €","10,10 €/kg",https://www.carrefour.es/supermercado/carrillada-de-cerdo-carrefour-300-g-aprox-elpozo/R-525702451/p
El-Mercado,Chorizo extra Carrefour 2 x 120 g,"3,19 €","5,63 €/kg",https://www.carrefour.es/supermercado/brocoli-ecologico-carrefour-bio-300-g-carrefour-bio/R-597201489/p
El-Mercado,Mini taquitos de jamón curado Carrefour sin lactosa pack de 2 unidades de 75 g.,"2,74 €","12,60 €/kg",https://www.carrefour.es/supermercado/brocoli-ecologico-carrefour-bio-300-g-carrefour-bio/R-597201489/p
El-Mercado,Hamburguesa mixta vacuno y cerdo Carrefour 6x90 g,"0,67 €","3,19 €/ud",https://www.carrefour.es/supermercado/queso-cheddar-en-lonchas-carrefour-200-g-carrefour/R-521030715/p
El-Mercado,"Queso semicurado mezcla Carrefour cuña 1/8, 375 g aprox","0,89 €","7,30 €/kg",https://www.carrefour.es/supermercado/queso-cheddar-en-lonchas-carrefour-200-g-carrefour/R-521030715/p
El-Mercado,Espinacas cortadas en porciones Carrefour 400 g.,"1,89 €","1,67 €/kg",https://www.carrefour.es/supermercado/mandarina-con-hoja-bandeja-1-4-kg/R-VC4AECOMM-425833/p
El-Mercado,Masa para empanadillas y postres Buitoni 160 g.,"1,29 €","5,56 €/kg",https://www.carrefour.es/supermercado/mandarina-con-hoja-bandeja-1-4-kg/R-VC4AECOMM-425833/p
El-Mercado,Pan de molde natural 100% Bimbo sin lactosa 460 g.,"2,99 €","4,11 €/kg",https://www.carrefour.es/supermercado/pan-payes-grande-hecho-aqui-carrefour-800-g-carrefour/R-679001901/p
El-Mercado,Coliflor Carrefour 1 kg.,"1,50 €","1,29 €/kg",https://www.carrefour.es/supermercado/pan-payes-grande-hecho-aqui-carrefour-800-g-carrefour/R-679001901/p
El-Mercado,Lomo Ibérico de cerdo adobado Legado Ibérico ElPozo 200 g,"3,39 €","16,95 €/kg",https://www.carrefour.es/supermercado/lomo-iberico-de-cerdo-adobado-legado-iberico-elpozo-200-g-elpozo/R-530706179/p
El-Mercado,"Queso semicurado mezcla García Baquero cuña 1/8, 420 g aprox","5,04 €","12,00 €/kg",https://www.carrefour.es/supermercado/lomo-iberico-de-cerdo-adobado-legado-iberico-elpozo-200-g-elpozo/R-530706179/p
El-Mercado,Hamburguesa de pollo Carrefour 6x90 g,"3,39 €","3,39 €/ud",https://www.carrefour.es/supermercado/queso-semicurado-mezcla-garcia-baquero-cuna-1-8-420-g-aprox-garcia-baquero/R-521034164/p
El-Mercado,"Repollo liso nacional 1,5 kg","1,49 €","0,99 €/kg",https://www.carrefour.es/supermercado/queso-semicurado-mezcla-garcia-baquero-cuna-1-8-420-g-aprox-garcia-baquero/R-521034164/p
El-Mercado,Palitos de mar 300 g,"1,35 €","4,50 €/kg",https://www.carrefour.es/supermercado/hamburguesa-de-pollo-carrefour-6x90-g-carrefour/R-609801320/p
El-Mercado,Patatas fritas clásicas Carrefour 1 kg.,"0,99 €","0,99 €/kg",https://www.carrefour.es/supermercado/hamburguesa-de-pollo-carrefour-6x90-g-carrefour/R-609801320/p
El-Mercado,Bacon en lonchas Oscar Mayer 150 g.,"1,95 €","13,00 €/kg",https://www.carrefour.es/supermercado/repollo-liso-nacional-1-5-kg/R-529916719/p
El-Mercado,Manzana pink lady a granel 1 kg aprox,"2,99 €","2,99 €/kg",https://www.carrefour.es/supermercado/repollo-liso-nacional-1-5-kg/R-529916719/p
El-Mercado,Salchichas cocidas Jumbo Classic Oscar Mayer 350 g.,"4,40 €","5,49 €/kg",https://www.carrefour.es/supermercado/palitos-de-mar-300-g/R-VC4AECOMM-515282/p
El-Mercado,Calamar limpio 400 g.,"1,00 €","11,00 €/kg",https://www.carrefour.es/supermercado/palitos-de-mar-300-g/R-VC4AECOMM-515282/p
El-Mercado,Acelga cortada Carrefour 300 g,"3,87 €","3,33 €/kg",https://www.carrefour.es/supermercado/patatas-fritas-clasicas-carrefour-1-kg-carrefour/R-768405799/p
El-Mercado,Lomo de atún 300 g aprox,"1,99 €","12,90 €/kg",https://www.carrefour.es/supermercado/patatas-fritas-clasicas-carrefour-1-kg-carrefour/R-768405799/p
El-Mercado,Frambuesa ecológica 125 g,"1,86 €","15,92 €/kg",https://www.carrefour.es/supermercado/bacon-en-lonchas-oscar-mayer-150-g-oscar-mayer/R-521031060/p
El-Mercado,Jamón cocido al vapor Campofrío Finissimas sin gluten y sin lactosa 115 g.,"1,79 €","16,17 €/kg",https://www.carrefour.es/supermercado/bacon-en-lonchas-oscar-mayer-150-g-oscar-mayer/R-521031060/p
El-Mercado,Cebolla ecológica Carrefour Bio 1 Kg,"3,74 €","1,79 €/kg",https://www.carrefour.es/supermercado/promocion?promoId=promof2530053
El-Mercado,Guisantes finos Findus 1 kg.,"0,78 €","3,74 €/kg",https://www.carrefour.es/supermercado/manzana-pink-lady-a-granel-1-kg-aprox-carrefour/R-529921851/p
El-Mercado,Pan rallado de ajo y perejil Carrefour 500 g.,"6,95 €","1,56 €/kg",https://www.carrefour.es/supermercado/manzana-pink-lady-a-granel-1-kg-aprox-carrefour/R-529921851/p
El-Mercado,Gamba pelada grande Pescatrade 400 g,"3,95 €","17,37 €/kg",https://www.carrefour.es/supermercado/salchichas-cocidas-jumbo-classic-oscar-mayer-350-g-oscar-mayer/R-521031158/p
El-Mercado,Queso fresco original Burgo de Arias pack de 6 unidades de 72 g.,"2,70 €","9,14 €/kg",https://www.carrefour.es/supermercado/salchichas-cocidas-jumbo-classic-oscar-mayer-350-g-oscar-mayer/R-521031158/p
El-Mercado,Queso de untar original Philadelphia 350 g,"1,02 €","7,71 €/kg",https://www.carrefour.es/supermercado/promocion?promoId=promof2530089
El-Mercado,Tomate natural rallado Surinver 230 g,"1,69 €","4,43 €/kg",https://www.carrefour.es/supermercado/calamar-limpio-400-g/R-521031267/p
El-Mercado,Manzana granny smith a granel 1 Kg aprox,"2,10 €","1,69 €/kg",https://www.carrefour.es/supermercado/calamar-limpio-400-g/R-521031267/p
El-Mercado,Chorizo sarta duroc dulce Carrefour 280 g,"0,67 €","7,50 €/kg",https://www.carrefour.es/supermercado/acelga-cortada-carrefour-300-g-carrefour/R-521032384/p
El-Mercado,Carne de pavo para estofado Carrefour 500 g aprox,"2,90 €","5,80 €/kg",https://www.carrefour.es/supermercado/carne-de-pavo-para-estofado-carrefour-500-g-aprox-carrefour/R-prod920165/p
El-Mercado,Pechuga de pavo en lonchas El Pozo sin gluten 200 g.,"1,15 €","10,50 €/kg",https://www.carrefour.es/supermercado/carne-de-pavo-para-estofado-carrefour-500-g-aprox-carrefour/R-prod920165/p
El-Mercado,Tomate cherry mini-kumato 250 g,"2,95 €","4,60 €/kg",https://www.carrefour.es/supermercado/pechuga-de-pavo-en-lonchas-el-pozo-sin-gluten-200-g-elpozo/R-526517485/p
El-Mercado,Burger Meat de vacuno de Extremadura El Encinar de Humienta 2x180 g,"2,80 €","8,19 €/kg",https://www.carrefour.es/supermercado/pechuga-de-pavo-en-lonchas-el-pozo-sin-gluten-200-g-elpozo/R-526517485/p
El-Mercado,Compango para cocido asturiano 300 g,"2,99 €","9,33 €/kg",https://www.carrefour.es/supermercado/promocion?promoId=promof2530057
El-Mercado,Pack ahorro finas del mar 2 x 200 g,"1,59 €","7,48 €/kg",https://www.carrefour.es/supermercado/tomate-cherry-mini-kumato-250-g-carrefour/R-571901559/p
El-Mercado,Tomate rama ecológico Carrefour Bio 500 g,"7,70 €","3,18 €/kg",https://www.carrefour.es/supermercado/tomate-cherry-mini-kumato-250-g-carrefour/R-571901559/p
El-Mercado,Chuleta de aguja de cerdo Carrefour 1 kg aprox,"1,05 €","4,15 €/kg",https://www.carrefour.es/supermercado/burger-meat-de-vacuno-de-extremadura-el-encinar-de-humienta-2x180-g-el-encinar-de-humienta/R-prod60851/p
El-Mercado,"Pollo campero limpio Calidad y Origen Carrefour 1,4 kg aprox","0,99 €","5,50 €/kg",https://www.carrefour.es/supermercado/burger-meat-de-vacuno-de-extremadura-el-encinar-de-humienta-2x180-g-el-encinar-de-humienta/R-prod60851/p
El-Mercado,Menestra de verduras Carrefour 1 kg.,"2,10 €","1,05 €/kg",https://www.carrefour.es/supermercado/promocion?promoId=promof2550025
El-Mercado,Pan de molde grande Bimbo 375 g.,"1,40 €","2,64 €/kg",https://www.carrefour.es/supermercado/compango-para-cocido-asturiano-300-g-tinin/R-526413865/p
El-Mercado,Salchichas Jumbo de queso Oscar Mayer 350 g.,"2,25 €","6,00 €/kg",https://www.carrefour.es/supermercado/compango-para-cocido-asturiano-300-g-tinin/R-526413865/p
El-Mercado,Panecillos para perritos Bimbo 330 g.,"5,95 €","3,42 €/kg",https://www.carrefour.es/supermercado/pack-ahorro-finas-del-mar-2-x-200-g/R-VC4AECOMM-516845/p
El-Mercado,Picos gourmet Carrefour 130 g,"3,25 €","10,77 €/kg",https://www.carrefour.es/supermercado/pack-ahorro-finas-del-mar-2-x-200-g/R-VC4AECOMM-516845/p
El-Mercado,Chuletas de lomo de cerdo Carrefour 500 g aprox,"1,06 €","4,50 €/kg",https://www.carrefour.es/supermercado/tomate-rama-ecologico-carrefour-bio-500-g-carrefour-bio/R-600709258/p
El-Mercado,Lomos salmón congelados Carrefour 480 g.,"1,54 €","12,40 €/kg",https://www.carrefour.es/supermercado/tomate-rama-ecologico-carrefour-bio-500-g-carrefour-bio/R-600709258/p
El-Mercado,Picada de vacuno ecológico Carrefour Bio 400 g,"3,49 €","8,72 €/kg",https://www.carrefour.es/supermercado/chuleta-de-aguja-de-cerdo-carrefour-1-kg-aprox-carrefour/R-521032495/p
El-Mercado,Mini quesitos Babybel pack de 12 unidades de 20 g.,"2,50 €","16,62 €/kg",https://www.carrefour.es/supermercado/chuleta-de-aguja-de-cerdo-carrefour-1-kg-aprox-carrefour/R-521032495/p
El-Mercado,Aguacate maduro ecológico Carrefour Bio 500 g,"5,38 €","6,50 €/kg",https://www.carrefour.es/supermercado/pollo-campero-limpio-calidad-y-origen-carrefour-1-4-kg-aprox-calidad-y-origen-carrefour/R-prod460411/p
El-Mercado,Ajo sprint 500 g,"2,24 €","4,48 €/kg",https://www.carrefour.es/supermercado/ajo-sprint-500-g/R-521031665/p
El-Mercado,Tomate azul a granel 1 Kg aprox,"3,99 €","3,99 €/kg",https://www.carrefour.es/supermercado/ajo-sprint-500-g/R-521031665/p
El-Mercado,Pan de hamburguesa rústica XXL 4 ud,"1,65 €","4,12 €/kg",https://www.carrefour.es/supermercado/tomate-azul-a-granel-1-kg-aprox/R-prod620041/p
El-Mercado,Queso de untar light Carrefour 300 g.,"0,99 €","3,30 €/kg",https://www.carrefour.es/supermercado/tomate-azul-a-granel-1-kg-aprox/R-prod620041/p
El-Mercado,Hamburguesa de vacuno Master de lomo Extremadura El Encinar de la Humienta 2x180 g,"3,50 €","9,72 €/kg",https://www.carrefour.es/supermercado/pan-de-hamburguesa-rustica-xxl-4-ud/R-prod190377/p
El-Mercado,Picatostes fritos sabor clásico Carrefour 75 g.,"0,56 €","7,47 €/kg",https://www.carrefour.es/supermercado/pan-de-hamburguesa-rustica-xxl-4-ud/R-prod190377/p
El-Mercado,Masa de hojaldre rectangular tartas y respostería Buitoni 230 g.,"3,00 €","8,65 €/kg",https://www.carrefour.es/supermercado/queso-de-untar-light-carrefour-300-g-carrefour/R-804713850/p
El-Mercado,Fuet casero El Pozo pack de 2 unidades de 150 g.,"2,99 €","10,00 €/kg",https://www.carrefour.es/supermercado/queso-de-untar-light-carrefour-300-g-carrefour/R-804713850/p
El-Mercado,Chirimoya 1 Kg aprox,"0,70 €","2,99 €/kg",https://www.carrefour.es/supermercado/hamburguesa-de-vacuno-master-de-lomo-extremadura-el-encinar-de-la-humienta-2x180-g-el-encinar-de-humienta/R-prod60841/p
El-Mercado,Ensaladilla Carrefour 1 kg.,"0,45 €","0,70 €/kg",https://www.carrefour.es/supermercado/hamburguesa-de-vacuno-master-de-lomo-extremadura-el-encinar-de-la-humienta-2x180-g-el-encinar-de-humienta/R-prod60841/p
El-Mercado,Barra de pan pistola Carrefour 250 g,"2,25 €","1,80 €/kg",https://www.carrefour.es/supermercado/promocion?promoId=promof2550025
El-Mercado,Queso emmental taco Carrefour 250 g,"1,15 €","9,00 €/kg",https://www.carrefour.es/supermercado/picatostes-fritos-sabor-clasico-carrefour-75-g-carrefour/R-780048332/p
El-Mercado,Mollete de Antequera mediano congelado El Antequerano 4 ud,"0,89 €","0,29 €/ud",https://www.carrefour.es/supermercado/picatostes-fritos-sabor-clasico-carrefour-75-g-carrefour/R-780048332/p
El-Mercado,Magdalena redonda Casado 550 g.,"1,40 €","1,62 €/kg",https://www.carrefour.es/supermercado/masa-de-hojaldre-rectangular-tartas-y-resposteria-buitoni-230-g-buitoni/R-745416204/p
El-Mercado,Salchichón extra loncheado Tello bipack 2 envases 120 g,"9,97 €","5,83 €/kg",https://www.carrefour.es/supermercado/masa-de-hojaldre-rectangular-tartas-y-resposteria-buitoni-230-g-buitoni/R-745416204/p
El-Mercado,Solomillo de vacuno 500 g aprox,"1,35 €","19,95 €/kg",https://www.carrefour.es/supermercado/promocion?promoId=promof2530060
El-Mercado,Tostadas mini extrafinas Bimbo 100 g.,"2,95 €","13,50 €/kg",https://www.carrefour.es/supermercado/fuet-casero-el-pozo-pack-de-2-unidades-de-150-g-elpozo/R-526501292/p
El-Mercado,Naranja Calidad y Origen 2 Kg,"1,00 €","1,47 €/kg",https://www.carrefour.es/supermercado/fuet-casero-el-pozo-pack-de-2-unidades-de-150-g-elpozo/R-526501292/p
El-Mercado,Ensalada Baby Leaf Carrefour 70 g,"1,35 €","14,29 €/kg",https://www.carrefour.es/supermercado/HuchaPromocion?promoId=huchaDisc420035
El-Mercado,Queso mozarella en lonchas Carrefour 200 g.,"1,85 €","6,75 €/kg",https://www.carrefour.es/supermercado/chirimoya-1-kg-aprox/R-530067640/p
El-Mercado,Tomate rama Carrefour 500 g,"0,90 €","3,70 €/kg",https://www.carrefour.es/supermercado/chirimoya-1-kg-aprox/R-530067640/p
El-Mercado,Patatas prefritas con piel Carrefour 600 g.,"1,99 €","1,50 €/kg",https://www.carrefour.es/supermercado/ensaladilla-carrefour-1-kg-carrefour/R-530014607/p
El-Mercado,Chorizo tradicional extra sarta Carrefour sin gluten 280 g.,"1,00 €","7,11 €/kg",https://www.carrefour.es/supermercado/ensaladilla-carrefour-1-kg-carrefour/R-530014607/p
El-Mercado,Pechuga de Pavo braseada Campofrío Finissimas 115 g.,"1,86 €","16,17 €/kg",https://www.carrefour.es/supermercado/pechuga-de-pavo-braseada-campofrio-finissimas-115-g-campofrio-finissimas/R-521033017/p
El-Mercado,Jamón curado lonchas Navidul sin gluten pack de 2 unidades de 138 g.,"2,00 €","22,46 €/kg",https://www.carrefour.es/supermercado/pechuga-de-pavo-braseada-campofrio-finissimas-115-g-campofrio-finissimas/R-521033017/p
El-Mercado,Queso rallado emmental Especial pastas Président 150 g.,"1,30 €","13,33 €/kg",https://www.carrefour.es/supermercado/jamon-curado-lonchas-navidul-sin-gluten-pack-de-2-unidades-de-138-g-navidul/R-521030813/p
El-Mercado,"Pechuga de pollo Carrefour 1,2 kg aprox","4,70 €","3,99 €/kg",https://www.carrefour.es/supermercado/jamon-curado-lonchas-navidul-sin-gluten-pack-de-2-unidades-de-138-g-navidul/R-521030813/p
El-Mercado,Hueso de vacuno Carrefour 450 g aprox,"3,49 €","2,90 €/kg",https://www.carrefour.es/supermercado/queso-rallado-emmental-especial-pastas-president-150-g-president/R-521030776/p
El-Mercado,Lomos de merluza ultracongelados Pescanova 400 g.,"5,75 €","13,06 €/kg",https://www.carrefour.es/supermercado/queso-rallado-emmental-especial-pastas-president-150-g-president/R-521030776/p
El-Mercado,Jamón serrano reserva en lonchas entera Carrefour sin lactosa 240 g.,"3,65 €","14,54 €/kg",https://www.carrefour.es/supermercado/HuchaPromocion?promoId=huchaDisc420065
El-Mercado,La auténtica La Gula del Norte 2 x 110 g,"0,92 €","26,14 €/kg",https://www.carrefour.es/supermercado/pechuga-de-pollo-carrefour-1-2-kg-aprox-carrefour/R-644001825/p
El-Mercado,Traseros de pollo certificado Carrefour 880 g aprox,"2,29 €","4,15 €/kg",https://www.carrefour.es/supermercado/pechuga-de-pollo-carrefour-1-2-kg-aprox-carrefour/R-644001825/p
El-Mercado,Mix rallado especial gratinado 200 g.,"2,94 €","4,60 €/kg",https://www.carrefour.es/supermercado/hueso-de-vacuno-carrefour-450-g-aprox-carrefour/R-521032444/p
El-Mercado,Arándanos ecológicos 125 g,"2,58 €","18,32 €/kg",https://www.carrefour.es/supermercado/hueso-de-vacuno-carrefour-450-g-aprox-carrefour/R-521032444/p
El-Mercado,Pechuga de pavo Braseado Campofrío Finissimas sin gluten 170 g.,"1,15 €","15,29 €/kg",https://www.carrefour.es/supermercado/lomos-de-merluza-ultracongelados-pescanova-400-g-pescanova/R-521031241/p
El-Mercado,Filetes finos de redondo de añojo Calidad y Origen Carrefor 300 g aprox,"1,89 €","9,80 €/kg",https://www.carrefour.es/supermercado/lomos-de-merluza-ultracongelados-pescanova-400-g-pescanova/R-521031241/p
El-Mercado,Morcilla de Burgos Embutidos Ríos 660 g,"2,74 €","4,30 €/kg",https://www.carrefour.es/supermercado/jamon-serrano-reserva-en-lonchas-entera-carrefour-sin-lactosa-240-g/R-VC4AECOMM-436279/p
El-Mercado,Tomate cherry pera ecológico 250 g,"1,99 €","4,60 €/kg",https://www.carrefour.es/supermercado/jamon-serrano-reserva-en-lonchas-entera-carrefour-sin-lactosa-240-g/R-VC4AECOMM-436279/p
El-Mercado,Mejillón fresco ecológico Carrefour Bio 1 kg,"2,31 €","1,89 €/kg",https://www.carrefour.es/supermercado/la-autentica-la-gula-del-norte-2-x-110-g-la-gula-del-norte/R-521032010/p
El-Mercado,Carpaccio de vacuno marinado Roler 110 g,"1,45 €","2,74 €/ud",https://www.carrefour.es/supermercado/la-autentica-la-gula-del-norte-2-x-110-g-la-gula-del-norte/R-521032010/p
El-Mercado,Berlina glace Donuts 4 ud.,"1,03 €","9,57 €/kg",https://www.carrefour.es/supermercado/traseros-de-pollo-certificado-carrefour-880-g-aprox-carrefour/R-791562921/p
El-Mercado,"Patatas fritas clásicas congeladas Carrefour 2,5 kg.","1,87 €","0,92 €/kg",https://www.carrefour.es/supermercado/traseros-de-pollo-certificado-carrefour-880-g-aprox-carrefour/R-791562921/p
El-Mercado,Ajo ecológico Carrefour Bio 3 uds,"6,25 €","1,45 €/ud",https://www.carrefour.es/supermercado/mix-rallado-especial-gratinado-200-g-producto-blanco/R-685107065/p
El-Mercado,Pan de molde integral sin corteza 8 cereales Bimbo Silueta 450 g.,"2,90 €","4,42 €/kg",https://www.carrefour.es/supermercado/pan-de-molde-integral-sin-corteza-8-cereales-bimbo-silueta-450-g-bimbo-silueta/R-521007164/p
El-Mercado,Hamburguesas de pollo de corral sin gluten y sin lactosa Coren 2x125 g,"2,25 €","11,60 €/kg",https://www.carrefour.es/supermercado/pan-de-molde-integral-sin-corteza-8-cereales-bimbo-silueta-450-g-bimbo-silueta/R-521007164/p
El-Mercado,Jamón cocido extra en lonchas El Pozo sin lactosa 200 g.,"2,65 €","10,50 €/kg",https://www.carrefour.es/supermercado/promocion?promoId=promof2550040
El-Mercado,Acelgas manojo de 1 Kg,"1,75 €","2,25 €/kg",https://www.carrefour.es/supermercado/hamburguesas-de-pollo-de-corral-sin-gluten-y-sin-lactosa-coren-2x125-g-coren/R-prod810892/p
El-Mercado,Pan de molde con grano entero 12 cereales Bimbo-Oreweat 680 g.,"3,46 €","3,90 €/kg",https://www.carrefour.es/supermercado/hamburguesas-de-pollo-de-corral-sin-gluten-y-sin-lactosa-coren-2x125-g-coren/R-prod810892/p
El-Mercado,Ensalada gourmet Carrefour 320 g,"0,68 €","5,47 €/kg",https://www.carrefour.es/supermercado/jamon-cocido-extra-en-lonchas-el-pozo-sin-lactosa-200-g-elpozo/R-522714839/p
El-Mercado,Chorizo casero extra sarta Palacios 250 g.,"5,04 €","13,84 €/kg",https://www.carrefour.es/supermercado/jamon-cocido-extra-en-lonchas-el-pozo-sin-lactosa-200-g-elpozo/R-522714839/p
