tkt.ge,sourcing_tkt.ge,ვილსი | wheels,NA,Georgia,NA,NA,16 გიორგი ახვლედიანის ქუჩა,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237016,12:00 - 02:00,NA,NA
tkt.ge,sourcing_tkt.ge,საკე | Sake Sushi Bar,NA,Georgia,NA,NA,"4 ბესიკის მოედანი, თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237017,12:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,ქივი კაფე | Kiwi Cafe,NA,Georgia,NA,NA,"ივანე მაჩაბლის 6,თბილისი,",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237018,12:00 - 22:30,NA,NA
tkt.ge,sourcing_tkt.ge,მამა ტერა | Mama Terra Veggie Corner,NA,Georgia,NA,NA,20 ინგოროყვას ქუჩა,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237019,11:00 - 21:00,NA,NA
tkt.ge,sourcing_tkt.ge,144 Stairs Cafe |  კაფე 144 საფეხური,NA,Georgia,NA,NA,"ბეთლემის ქუჩა 27,თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237020,12:00 - 03:00,NA,NA
tkt.ge,sourcing_tkt.ge,ხაშის სახლი - ფშავის ჩემპიონი ყაზბეგზე | Khashi's house - Pshavi's champion at Kazbegi str,NA,Georgia,NA,NA,30ა ა.ყაზბეგის გამზ. თბილისი,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237021,07:00 - 22:30,NA,NA
tkt.ge,sourcing_tkt.ge,ვასაბი | Wasabi,NA,Georgia,NA,NA,"ირაკლი აბაშიძე 60,თბილისი",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237022,12:00 - 00:00,NA,NA
tkt.ge,sourcing_tkt.ge,ორბელიანი | Orbeliani,NA,Georgia,NA,NA,"მარჯვენა სანაპიროს 3,მშრალი ხიდის ქვეშ",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237023,08:00 - 23:00,NA,NA
tkt.ge,sourcing_tkt.ge,მელოგრანო | Melograno,NA,Georgia,NA,NA,"ტარა შევჩენკოს 1,თბილისი,",NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237024,08:00 - 23:00,NA,NA
tkt.ge,sourcing_tkt.ge,პაულანერი | Paulaner brotherhood,NA,Georgia,NA,NA,18 სულხან ცინცაძის ქ. თბილისი.,NA,NA,NA,NA,NA,NA,https://tkt.ge/,https://tkt.ge/restaurants/237025,10:00 - 23:00,NA,NA
