Sensiblu Vitan 55,https://tazz.ro/bucuresti/locatie/sensiblu-vitan-55/1669/,10:00-20:30
Shawarma Corner,https://tazz.ro/bucuresti/locatie/shawarma-corner/3335/,11:00-17:00
Soup Up! - Baneasa Shopping City,https://tazz.ro/bucuresti/locatie/soup-up-baneasa-shopping-city/2365/,11:00-19:15
Soup up! - Piata Amzei,https://tazz.ro/bucuresti/locatie/soup-up-piata-amzei/2409/,11:00-19:15
Texas BBQ,https://tazz.ro/bucuresti/locatie/texas-bbq/2362/,11:00-21:45
Toan`s Magheru,https://tazz.ro/bucuresti/locatie/toan-s-magheru/2703/,10:00-22:00
Toan`s Promenada,https://tazz.ro/bucuresti/locatie/toan-s-promenada/2915/,10:00-22:00
Trattoria Buongiorno Primaverii,https://tazz.ro/bucuresti/locatie/trattoria-buongiorno-primaverii/2238/,11:00-22:00
Trattoria Buongiorno Victoriei,https://tazz.ro/bucuresti/locatie/trattoria-buongiorno-victoriei/2141/,11:00-22:00
Trenta Pizza Aviatiei,https://tazz.ro/bucuresti/locatie/trenta-pizza-aviatiei/3315/,11:00-22:45
Trenta Pizza Berceni,https://tazz.ro/bucuresti/locatie/trenta-pizza-berceni/2780/,11:00-22:45
Trenta pizza Delea Noua,https://tazz.ro/bucuresti/locatie/trenta-pizza-delea-noua/2781/,11:00-22:45
Trenta Pizza Popesti-Leordeni,https://tazz.ro/bucuresti/locatie/trenta-pizza-popesti-leordeni/2926/,11:00-22:45
Trenta Pizza Titan,https://tazz.ro/bucuresti/locatie/trenta-pizza-titan/3316/,11:00-22:45
Trenta Pizza Uverturii,https://tazz.ro/bucuresti/locatie/trenta-pizza-uverturii/3317/,11:00-22:45
Ugatti,https://tazz.ro/bucuresti/locatie/ugatti/1536/,10:00-18:00
Zuma,https://tazz.ro/bucuresti/locatie/zuma/3281/,Deschide maine la 09:00
Coffee Shop & Burger,https://tazz.ro/bucuresti/locatie/coffee-shop-burger/2689/,08:00-22:00
Old Mike Pub,https://tazz.ro/bucuresti/locatie/old-mike-pub/859/,10:00-22:00
Gargantua Park,https://tazz.ro/bucuresti/locatie/gargantua-park/2816/,10:00-22:00
Pizza Bonita Militari,https://tazz.ro/bucuresti/locatie/pizza-bonita-militari/3218/,11:00-21:30
Zeama Buna,https://tazz.ro/bucuresti/locatie/zeama-buna/737/,11:00-18:00
Gargantua Dorobantilor,https://tazz.ro/bucuresti/locatie/gargantua-dorobantilor/2381/,10:00-22:00
Pizza Bonita Vulcan,https://tazz.ro/bucuresti/locatie/pizza-bonita-vulcan/3220/,10:00-22:00
eMAG Baneasa,https://tazz.ro/bucuresti/locatie/emag-baneasa/1457/,10:00-20:30
eMAG Titan,https://tazz.ro/bucuresti/locatie/emag-titan/1498/,09:00-20:30
eMAG Crangasi,https://tazz.ro/bucuresti/locatie/emag-crangasi/1499/,09:00-20:30
Rigatoni Pasta Bar ParkLake,https://tazz.ro/bucuresti/locatie/rigatoni-pasta-bar-parklake/3146/,10:00-21:00
Tasty Box,https://tazz.ro/bucuresti/locatie/tasty-box/655/,10:00-22:00
Dr.Max Brancoveanu 110 B,https://tazz.ro/bucuresti/locatie/dr-max-brancoveanu-110-b/1620/,09:00-21:30
Sushi Master Bucuresti,https://tazz.ro/bucuresti/locatie/sushi-master-bucuresti/810/,11:00-20:45
Casual Pub,https://tazz.ro/bucuresti/locatie/casual-pub/869/,11:00-21:30
dm drogerie markt Bucuresti,https://tazz.ro/bucuresti/locatie/dm-drogerie-markt-bucuresti/1806/,10:00-20:00
Dr.Max Piata Amzei 10-22,https://tazz.ro/bucuresti/locatie/dr-max-piata-amzei-10-22/1601/,09:00-19:30
Restaurant You & Me,https://tazz.ro/bucuresti/locatie/restaurant-you-me/834/,10:00-21:45
Dr.Max Mihai Bravu 107-119,https://tazz.ro/bucuresti/locatie/dr-max-mihai-bravu-107-119/1611/,09:00-20:30
D20,https://tazz.ro/bucuresti/locatie/d20/794/,11:00-22:00
Bella Napoli,https://tazz.ro/bucuresti/locatie/bella-napoli/755/,11:00-22:00
La Mavro Berceni,https://tazz.ro/bucuresti/locatie/la-mavro-berceni/711/,11:00-21:30
Pizza Bonita Colosseum,https://tazz.ro/bucuresti/locatie/pizza-bonita-colosseum/3225/,10:00-20:30
Rigatoni Pasta Bar AFI Cotroceni,https://tazz.ro/bucuresti/locatie/rigatoni-pasta-bar-afi-cotroceni/3145/,10:00-22:00
Xanadu,https://tazz.ro/bucuresti/locatie/xanadu/705/,11:00-21:45
SushiVo Feeria,https://tazz.ro/bucuresti/locatie/sushivo-feeria/3147/,10:00-22:00
Crosto Pizza,https://tazz.ro/bucuresti/locatie/crosto-pizza/719/,10:00-23:00
7food,https://tazz.ro/bucuresti/locatie/7food/681/,09:30-17:30
Rigatoni Pasta Bar Feeria,https://tazz.ro/bucuresti/locatie/rigatoni-pasta-bar-feeria/3141/,10:00-22:00
Nicole Catering,https://tazz.ro/bucuresti/locatie/nicole-catering/797/,10:00-21:00
Ruby Tuesday,https://tazz.ro/bucuresti/locatie/ruby-tuesday/840/,11:00-22:00
Taksim Sun Plaza,https://tazz.ro/bucuresti/locatie/taksim-sun-plaza/2491/,10:00-21:00
Taksim-Baneasa,https://tazz.ro/bucuresti/locatie/taksim-baneasa/2494/,10:00-21:15
Art Cakes,https://tazz.ro/bucuresti/locatie/art-cakes/2700/,08:00-21:30
"Dr.Max 1 Decembrie 53, Bl. P2",https://tazz.ro/bucuresti/locatie/dr-max-1-decembrie-53-bl-p2/1613/,09:00-20:30
Dr.Max Alexandriei 78 bl PC9,https://tazz.ro/bucuresti/locatie/dr-max-alexandriei-78-bl-pc9/1627/,09:00-20:30
"Dr.Max Calea Mosilor 217, 23",https://tazz.ro/bucuresti/locatie/dr-max-calea-mosilor-217-23/1608/,09:00-18:30
Dr.Max Calea Vacaresti 201,https://tazz.ro/bucuresti/locatie/dr-max-calea-vacaresti-201/1626/,09:00-21:00
Dr.Max Camil Ressu 41,https://tazz.ro/bucuresti/locatie/dr-max-camil-ressu-41/1619/,09:00-20:30
"Dr.Max Ceahlau 22, Bl 104",https://tazz.ro/bucuresti/locatie/dr-max-ceahlau-22-bl-104/1629/,09:00-19:30
Dr.Max Colentina 6,https://tazz.ro/bucuresti/locatie/dr-max-colentina-6/1605/,09:00-20:30
Dr.Max Colentina 76 bl 111,https://tazz.ro/bucuresti/locatie/dr-max-colentina-76-bl-111/1603/,09:00-19:30
"Dr.Max Doamna Ghica 8, Bl 2",https://tazz.ro/bucuresti/locatie/dr-max-doamna-ghica-8-bl-2/1604/,09:00-19:30
Dr.Max Drumul Taberei 24,https://tazz.ro/bucuresti/locatie/dr-max-drumul-taberei-24/1631/,09:00-19:30
"Dr.Max Giurgiului 123, Bl. 4B",https://tazz.ro/bucuresti/locatie/dr-max-giurgiului-123-bl-4b/1622/,09:00-19:30
Dr.Max Ion Mihalache 343,https://tazz.ro/bucuresti/locatie/dr-max-ion-mihalache-343/1593/,09:00-19:30
Dr.Max Ion Mihalache 60,https://tazz.ro/bucuresti/locatie/dr-max-ion-mihalache-60/1596/,09:00-19:30
"Dr.Max Maniu 67, bl 6",https://tazz.ro/bucuresti/locatie/dr-max-maniu-67-bl-6/1633/,09:00-20:30
Dr.Max Mihai Bravu nr 288,https://tazz.ro/bucuresti/locatie/dr-max-mihai-bravu-nr-288/1615/,09:00-19:30
"Dr.Max N. Grigorescu 31A, N21",https://tazz.ro/bucuresti/locatie/dr-max-n-grigorescu-31a-n21/1618/,09:00-19:30
Dr.Max Nicolae Grigorescu 2,https://tazz.ro/bucuresti/locatie/dr-max-nicolae-grigorescu-2/1614/,09:00-19:30
Dr.Max Obregia 31,https://tazz.ro/bucuresti/locatie/dr-max-obregia-31/1623/,09:00-20:30
"Dr.Max Pantelimon 245, bl 51",https://tazz.ro/bucuresti/locatie/dr-max-pantelimon-245-bl-51/1609/,09:00-20:30
"Dr.Max Pantelimon 356, Bl 1",https://tazz.ro/bucuresti/locatie/dr-max-pantelimon-356-bl-1/1610/,09:00-20:30
Dr.Max Pipera nr. 7,https://tazz.ro/bucuresti/locatie/dr-max-pipera-nr-7/1602/,09:00-15:30
Dr.Max Racovita 22A,https://tazz.ro/bucuresti/locatie/dr-max-racovita-22a/1621/,09:00-19:30
Dr.Max Radu Beller 3-7,https://tazz.ro/bucuresti/locatie/dr-max-radu-beller-3-7/1595/,09:00-19:30
Dr.Max Rahovei 297 Bl.72A,https://tazz.ro/bucuresti/locatie/dr-max-rahovei-297-bl-72a/1628/,09:00-20:30
Dr.Max Rebreanu 4,https://tazz.ro/bucuresti/locatie/dr-max-rebreanu-4/1616/,09:00-19:30
Dr.Max Stefan Cel Mare 1-3,https://tazz.ro/bucuresti/locatie/dr-max-stefan-cel-mare-1-3/1594/,09:00-19:30
"Dr.Max Stefan cel Mare 48,35A",https://tazz.ro/bucuresti/locatie/dr-max-stefan-cel-mare-48-35a/1612/,09:00-19:30
"Dr.Max Titel Petrescu 2, C62",https://tazz.ro/bucuresti/locatie/dr-max-titel-petrescu-2-c62/1632/,09:00-19:30
"Dr.Max Tulnici 2, Bl.47",https://tazz.ro/bucuresti/locatie/dr-max-tulnici-2-bl-47/1625/,09:00-20:30
"Dr.Max Unirii 27, bl 15",https://tazz.ro/bucuresti/locatie/dr-max-unirii-27-bl-15/1617/,09:00-19:30
Dr.Max Vacarescu 120,https://tazz.ro/bucuresti/locatie/dr-max-vacarescu-120/1606/,09:00-19:30
iMark Sistem,https://tazz.ro/bucuresti/locatie/imark-sistem/2473/,08:30-17:00
La foc iute,https://tazz.ro/bucuresti/locatie/la-foc-iute/657/,Deschide maine la 09:00
Pizzeria da Michele,https://tazz.ro/bucuresti/locatie/pizzeria-da-michele/752/,11:00-22:00
Sushi Master Bucuresti Halelor,https://tazz.ro/bucuresti/locatie/sushi-master-bucuresti-halelor/3239/,11:00-20:45
Vitacom Electronics Bucuresti,https://tazz.ro/bucuresti/locatie/vitacom-electronics-bucuresti/3038/,10:00-18:00
Hard Rock Cafe Bucharest,https://tazz.ro/bucuresti/locatie/hard-rock-cafe-bucharest/2140/,11:30-21:30
Poesia,https://tazz.ro/bucuresti/locatie/poesia/1940/,12:00-21:30
Fiori,https://tazz.ro/bucuresti/locatie/fiori/1949/,Inchis
Scandia Sibiu Vitan,https://tazz.ro/bucuresti/locatie/scandia-sibiu-vitan/3126/,12:00-20:00
Resto Aperto,https://tazz.ro/bucuresti/locatie/resto-aperto/2244/,12:00-21:30
Scandia Sibiu Baneasa,https://tazz.ro/bucuresti/locatie/scandia-sibiu-baneasa/3124/,12:00-20:00
Fry Away - Belgian Fries,https://tazz.ro/bucuresti/locatie/fry-away-belgian-fries/2898/,Inchis
Salad Box Baneasa,https://tazz.ro/bucuresti/locatie/salad-box-baneasa/2218/,12:00-19:45
Osho,https://tazz.ro/bucuresti/locatie/osho/2129/,12:00-21:30
IndiVan Aviatiei,https://tazz.ro/bucuresti/locatie/indivan-aviatiei/1968/,Deschide azi la 17:00
Yoshi,https://tazz.ro/bucuresti/locatie/yoshi/2089/,12:00-22:00
Mexican Bizness - Gradina Dorobanti,https://tazz.ro/bucuresti/locatie/mexican-bizness-gradina-dorobanti/2897/,Deschide azi la 16:00
Mamizza,https://tazz.ro/bucuresti/locatie/mamizza/2154/,12:00-15:3018:00-22:00
Zen sushi Caramfil,https://tazz.ro/bucuresti/locatie/zen-sushi-caramfil/3229/,12:00-22:00
Zen sushi Tineretului,https://tazz.ro/bucuresti/locatie/zen-sushi-tineretului/2119/,12:00-22:00
Pasta del Popolo,https://tazz.ro/bucuresti/locatie/pasta-del-popolo/2157/,12:00-21:00
Camionetta pizzeria baneasa,https://tazz.ro/bucuresti/locatie/camionetta-pizzeria-baneasa/2165/,11:45-22:00
Kanpai,https://tazz.ro/bucuresti/locatie/kanpai/2160/,12:00-21:45
Booze by Ursus,https://tazz.ro/bucuresti/locatie/booze-by-ursus/1969/,12:00-21:00
Fomizza,https://tazz.ro/bucuresti/locatie/fomizza/2107/,12:00-21:30
Magazin Hard Rock Cafe,https://tazz.ro/bucuresti/locatie/magazin-hard-rock-cafe/3118/,12:00-21:00
Casa di David,https://tazz.ro/bucuresti/locatie/casa-di-david/2233/,12:00-22:00
Just bite,https://tazz.ro/bucuresti/locatie/just-bite/1970/,11:30-20:30
Japanos Floreasca,https://tazz.ro/bucuresti/locatie/japanos-floreasca/2933/,Inchis
Japanos Victoriei,https://tazz.ro/bucuresti/locatie/japanos-victoriei/1040/,12:00-21:00
Zen sushi Dorobanti,https://tazz.ro/bucuresti/locatie/zen-sushi-dorobanti/2114/,12:00-22:00
The Bazaar,https://tazz.ro/bucuresti/locatie/the-bazaar/2943/,12:00-22:00
Cherhanaua Ancora,https://tazz.ro/bucuresti/locatie/cherhanaua-ancora/1942/,12:00-22:00
ZÄƒ Lokal,https://tazz.ro/bucuresti/locatie/za-lokal/784/,12:00-20:00
Burger Van Bistro,https://tazz.ro/bucuresti/locatie/burger-van-bistro/1801/,11:30-22:00
Pizzeria La Coco,https://tazz.ro/bucuresti/locatie/pizzeria-la-coco/3149/,Inchis
Oro Toro Floreasca,https://tazz.ro/bucuresti/locatie/oro-toro-floreasca/2137/,12:00-21:00
Dream Pizza,https://tazz.ro/bucuresti/locatie/dream-pizza/3171/,13:00-22:00
Zeama Buna SiseÈ™ti,https://tazz.ro/bucuresti/locatie/zeama-buna-sisesti/864/,Inchis
Shaormeria BNC,https://tazz.ro/bucuresti/locatie/shaormeria-bnc/3166/,Deschide maine la 11:30
Pep&Pepper Plaza,https://tazz.ro/bucuresti/locatie/pep-pepper-plaza/2336/,12:00-19:30
Zen Sushi Victoriei,https://tazz.ro/bucuresti/locatie/zen-sushi-victoriei/2111/,12:00-22:00
In Mici We Trust,https://tazz.ro/bucuresti/locatie/in-mici-we-trust/1967/,12:00-21:00
Burger Van Home,https://tazz.ro/bucuresti/locatie/burger-van-home/1802/,11:30-22:00
Bucataria Din Popesti,https://tazz.ro/bucuresti/locatie/bucataria-din-popesti/3175/,11:30-19:30
Check In Longue,https://tazz.ro/bucuresti/locatie/check-in-longue/3177/,Inchis
Del Popolo shop,https://tazz.ro/bucuresti/locatie/del-popolo-shop/2152/,12:00-21:00
Fratellini Delivery,https://tazz.ro/bucuresti/locatie/fratellini-delivery/1739/,Inchis
La Brasserie Bistro&Lounge,https://tazz.ro/bucuresti/locatie/la-brasserie-bistro-lounge/2205/,12:00-22:00
Zen Sushi Sarroglia,https://tazz.ro/bucuresti/locatie/zen-sushi-sarroglia/2108/,12:00-22:00
Balls,https://tazz.ro/bucuresti/locatie/balls/2796/,12:00-21:45
Paine si Vin,https://tazz.ro/bucuresti/locatie/paine-si-vin/2307/,Deschide azi la 17:00
Sugubat,https://tazz.ro/bucuresti/locatie/sugubat/1803/,11:30-21:30
Xi Lai,https://tazz.ro/bucuresti/locatie/xi-lai/2418/,Deschide azi la 17:15
El Bacha,https://tazz.ro/bucuresti/locatie/el-bacha/875/,12:00-19:30
Gelato D`Amore,https://tazz.ro/bucuresti/locatie/gelato-d-amore/1800/,12:00-19:30
Energiea,https://tazz.ro/bucuresti/locatie/energiea/2263/,Deschide azi la 17:00
Trattoria Fresca,https://tazz.ro/bucuresti/locatie/trattoria-fresca/863/,11:30-21:00
La Rulota Burgarie si altele,https://tazz.ro/bucuresti/locatie/la-rulota-burgarie-si-altele/1891/,Deschide in 04.08 la 10:30
Hanul Hangitei,https://tazz.ro/bucuresti/locatie/hanul-hangitei/913/,11:30-21:30
Dulcegaria,https://tazz.ro/bucuresti/locatie/dulcegaria/3131/,12:00-21:30
Jâ€™ai Bistrot,https://tazz.ro/bucuresti/locatie/j-ai-bistrot/3176/,12:00-20:00
Butoiul cu inghetata,https://tazz.ro/bucuresti/locatie/butoiul-cu-inghetata/2092/,12:00-21:00
Club Expirat,https://tazz.ro/bucuresti/locatie/club-expirat/3307/,Deschide maine la 18:00
Gourmet Street Food,https://tazz.ro/bucuresti/locatie/gourmet-street-food/3140/,12:00-22:00
Draft Pub,https://tazz.ro/bucuresti/locatie/draft-pub/3246/,12:00-21:30
Red Angus Steakhouse,https://tazz.ro/bucuresti/locatie/red-angus-steakhouse/2680/,12:00-21:30
Kilkenny Irish Pub,https://tazz.ro/bucuresti/locatie/kilkenny-irish-pub/3294/,12:00-22:00
Eat Baneasa,https://tazz.ro/bucuresti/locatie/eat-baneasa/1879/,Deschide maine la 10:00
Stick It Chinese Chef,https://tazz.ro/bucuresti/locatie/stick-it-chinese-chef/3378/,11:45-21:45
"Sit, Eat - Creative Burgers",https://tazz.ro/bucuresti/locatie/sit-eat-creative-burgers/1939/,12:00-21:00
Costelaria Nord,https://tazz.ro/bucuresti/locatie/costelaria-nord/2920/,12:00-22:00
Camionetta timpuri noi,https://tazz.ro/bucuresti/locatie/camionetta-timpuri-noi/2170/,11:45-22:00
Berestroika,https://tazz.ro/bucuresti/locatie/berestroika/906/,14:00-22:00
Rocca by The Jar,https://tazz.ro/bucuresti/locatie/rocca-by-the-jar/878/,12:00-19:00
DaBeef,https://tazz.ro/bucuresti/locatie/dabeef/2138/,12:00-21:30
Restaurant Minish,https://tazz.ro/bucuresti/locatie/restaurant-minish/843/,12:00-18:00
Pescaderia by Alioli Bucuresti,https://tazz.ro/bucuresti/locatie/pescaderia-by-alioli-bucuresti/1976/,Deschide in 29.07 la 11:30
BO$$ Mini Burgers Mega mall,https://tazz.ro/bucuresti/locatie/bo-mini-burgers-mega-mall/3051/,Deschide maine la 11:30
Nikos Greek Taverna,https://tazz.ro/bucuresti/locatie/nikos-greek-taverna/804/,Inchis
Maize,https://tazz.ro/bucuresti/locatie/maize/3253/,Deschide maine la 12:00
Pizza PPH Viilor,https://tazz.ro/bucuresti/locatie/pizza-pph-viilor/1038/,Inchis
Stadio â€“ Park,https://tazz.ro/bucuresti/locatie/stadio-park/2993/,12:00-22:00
La Jar,https://tazz.ro/bucuresti/locatie/la-jar/667/,Inchis
Pizza PPH Lirei,https://tazz.ro/bucuresti/locatie/pizza-pph-lirei/1039/,Inchis
Japanos Selari,https://tazz.ro/bucuresti/locatie/japanos-selari/1041/,Inchis
Burger Station,https://tazz.ro/bucuresti/locatie/burger-station/912/,11:45-22:00
La Placinte Titulescu,https://tazz.ro/bucuresti/locatie/la-placinte-titulescu/939/,Inchis
Vienna Original Wiener Wurst,https://tazz.ro/bucuresti/locatie/vienna-original-wiener-wurst/998/,Inchis
Burgerlords,https://tazz.ro/bucuresti/locatie/burgerlords/3129/,Deschide maine la 10:00
Pizzeria Mamma Mia,https://tazz.ro/bucuresti/locatie/pizzeria-mamma-mia/981/,Inchis
Victory Burger,https://tazz.ro/bucuresti/locatie/victory-burger/3130/,Deschide maine la 12:00
Corvaris,https://tazz.ro/bucuresti/locatie/corvaris/958/,Inchis
eMAG Lego Baneasa,https://tazz.ro/bucuresti/locatie/emag-lego-baneasa/1708/,12:00-19:30
Karamna,https://tazz.ro/bucuresti/locatie/karamna/982/,Inchis
Switch. Eat At Home,https://tazz.ro/bucuresti/locatie/switch-eat-at-home/3377/,Deschide maine la 12:00
Terasa Privighetorilor,https://tazz.ro/bucuresti/locatie/terasa-privighetorilor/905/,Inchis
Restaurant Mandaloun,https://tazz.ro/bucuresti/locatie/restaurant-mandaloun/3348/,12:00-20:00
Stadio â€“ Unirii,https://tazz.ro/bucuresti/locatie/stadio-unirii/2995/,12:00-22:00
Mr. PurceluÈ™,https://tazz.ro/bucuresti/locatie/mr-purcelus/829/,Inchis
Nabu,https://tazz.ro/bucuresti/locatie/nabu/935/,Deschide azi la 16:00
Hot Woks,https://tazz.ro/bucuresti/locatie/hot-woks/800/,Inchis
Tasty Decebal,https://tazz.ro/bucuresti/locatie/tasty-decebal/854/,Inchis
BO$$ Mini Burgers Afi,https://tazz.ro/bucuresti/locatie/bo-mini-burgers-afi/2673/,11:30-20:30
Chocoloco Universitate,https://tazz.ro/bucuresti/locatie/chocoloco-universitate/2957/,12:00-22:00
Savuro,https://tazz.ro/bucuresti/locatie/savuro/924/,Inchis
Arabesk,https://tazz.ro/bucuresti/locatie/arabesk/844/,Inchis
Gyros Thessalonikis Gabroveni,https://tazz.ro/bucuresti/locatie/gyros-thessalonikis-gabroveni/2097/,Inchis
Ad Hoc,https://tazz.ro/bucuresti/locatie/ad-hoc/3240/,12:00-21:30
#PizzaGram,https://tazz.ro/bucuresti/locatie/-pizzagram/1053/,12:00-21:30
Memo Kebab,https://tazz.ro/bucuresti/locatie/memo-kebab/808/,Inchis
Chimney Cake Factory,https://tazz.ro/bucuresti/locatie/chimney-cake-factory/3077/,Deschide maine la 12:00
Ribs Bar&Grill,https://tazz.ro/bucuresti/locatie/ribs-bar-grill/2255/,14:00-22:00
Mao Pub,https://tazz.ro/bucuresti/locatie/mao-pub/3251/,14:00-22:00
#Aici,https://tazz.ro/bucuresti/locatie/-aici/3306/,12:00-18:00
Atelier Chef Silviu Nedelea,https://tazz.ro/bucuresti/locatie/atelier-chef-silviu-nedelea/3182/,Deschide maine la 12:00
Bolta Rece,https://tazz.ro/bucuresti/locatie/bolta-rece/3170/,12:00-22:00
Burger God,https://tazz.ro/bucuresti/locatie/burger-god/3303/,Deschide azi la 17:00
Ciorbe Salate Citysoup Mihai Bravu,https://tazz.ro/bucuresti/locatie/ciorbe-salate-citysoup-mihai-bravu/2875/,Inchis
Ciorbe si Salate House of Soup Mihai Bravu,https://tazz.ro/bucuresti/locatie/ciorbe-si-salate-house-of-soup-mihai-bravu/3127/,Inchis
Ciorbescu S,https://tazz.ro/bucuresti/locatie/ciorbescu-s/1199/,Inchis
Clatitaria Nord,https://tazz.ro/bucuresti/locatie/clatitaria-nord/1299/,Inchis
Crama Hanul Hangitei,https://tazz.ro/bucuresti/locatie/crama-hanul-hangitei/3256/,11:30-22:00
Flip Flop,https://tazz.ro/bucuresti/locatie/flip-flop/1297/,Inchis
FULL KEBAB Vitan,https://tazz.ro/bucuresti/locatie/full-kebab-vitan/3133/,Deschide maine la 11:00
Garden8,https://tazz.ro/bucuresti/locatie/garden8/1341/,Inchis
Glucoza Bar,https://tazz.ro/bucuresti/locatie/glucoza-bar/3353/,14:30-21:30
Jadoo,https://tazz.ro/bucuresti/locatie/jadoo/1129/,12:00-21:00
John`s Pub,https://tazz.ro/bucuresti/locatie/john-s-pub/1319/,Inchis
La Vitrine,https://tazz.ro/bucuresti/locatie/la-vitrine/3352/,12:00-20:00
Lunch & Diner,https://tazz.ro/bucuresti/locatie/lunch-diner/3381/,11:30-19:00
My sushi,https://tazz.ro/bucuresti/locatie/my-sushi/856/,Inchis
Pep&Pepper Afi,https://tazz.ro/bucuresti/locatie/pep-pepper-afi/2258/,11:30-20:30
Pizza PPH Sipetului,https://tazz.ro/bucuresti/locatie/pizza-pph-sipetului/1037/,Inchis
Pizzeria Brothers,https://tazz.ro/bucuresti/locatie/pizzeria-brothers/899/,Inchis
Pizzeria lui Antonio,https://tazz.ro/bucuresti/locatie/pizzeria-lui-antonio/1346/,Inchis
Salad Box ParkLake,https://tazz.ro/bucuresti/locatie/salad-box-parklake/2541/,10:00-21:00
Shoteria Distilerry - Shop online de bauturi,https://tazz.ro/bucuresti/locatie/shoteria-distilerry-shop-online-de-bauturi/3343/,12:00-00:00
Shoteria Statia de prima alcoolizare,https://tazz.ro/bucuresti/locatie/shoteria-statia-de-prima-alcoolizare/3342/,12:00-00:00
Shoteria Statia de prima alcoolizare Selari,https://tazz.ro/bucuresti/locatie/shoteria-statia-de-prima-alcoolizare-selari/3344/,Deschide in 30.07 la 19:00
St. Patrick Irish Pub,https://tazz.ro/bucuresti/locatie/st-patrick-irish-pub/3293/,12:00-22:00
Statia Litoral de la Shoteria,https://tazz.ro/bucuresti/locatie/statia-litoral-de-la-shoteria/3341/,12:00-00:00
Steak Me Home,https://tazz.ro/bucuresti/locatie/steak-me-home/3380/,11:30-21:00
Street Chefs AFI,https://tazz.ro/bucuresti/locatie/street-chefs-afi/908/,Inchis
Switch. Eat Bistro,https://tazz.ro/bucuresti/locatie/switch-eat-bistro/3371/,12:00-21:00
Terasa la Elvis,https://tazz.ro/bucuresti/locatie/terasa-la-elvis/1326/,Inchis
Trattoria Roma,https://tazz.ro/bucuresti/locatie/trattoria-roma/2724/,11:30-21:30
Vacanta Culinara,https://tazz.ro/bucuresti/locatie/vacanta-culinara/3285/,12:00-22:00
Villa Bellagio,https://tazz.ro/bucuresti/locatie/villa-bellagio/1138/,Inchis
Vivolis,https://tazz.ro/bucuresti/locatie/vivolis/1066/,Inchis
Furgoneta Pipera,https://tazz.ro/bucuresti/locatie/furgoneta-pipera/1829/,11:30-19:45
Uncle John Sun Plaza,https://tazz.ro/bucuresti/locatie/uncle-john-sun-plaza/767/,Inchis
The Globe Pub,https://tazz.ro/bucuresti/locatie/the-globe-pub/827/,Inchis
Pizza Bonita Parklake,https://tazz.ro/bucuresti/locatie/pizza-bonita-parklake/3221/,11:30-21:30
Furgoneta Militari,https://tazz.ro/bucuresti/locatie/furgoneta-militari/1828/,11:30-21:30
Furgoneta Piata Victoriei,https://tazz.ro/bucuresti/locatie/furgoneta-piata-victoriei/1826/,11:30-21:30
Mr. Obelix MoÈ™ilor,https://tazz.ro/bucuresti/locatie/mr-obelix-mosilor/799/,Inchis
Restaurant Divin,https://tazz.ro/bucuresti/locatie/restaurant-divin/760/,Inchis
Smart Bistro,https://tazz.ro/bucuresti/locatie/smart-bistro/809/,Inchis
Trattoria La Nostalgia,https://tazz.ro/bucuresti/locatie/trattoria-la-nostalgia/738/,12:00-22:00
Restaurant Dristor,https://tazz.ro/bucuresti/locatie/restaurant-dristor/787/,Inchis
Hot Grill Cafe,https://tazz.ro/bucuresti/locatie/hot-grill-cafe/758/,11:30-18:00
PadThai,https://tazz.ro/bucuresti/locatie/padthai/762/,12:00-22:00
Pizza Bonita Strip Mall,https://tazz.ro/bucuresti/locatie/pizza-bonita-strip-mall/3223/,12:00-22:00
FoodVibe,https://tazz.ro/bucuresti/locatie/foodvibe/753/,Deschide maine la 11:00
Zeppelin Pub,https://tazz.ro/bucuresti/locatie/zeppelin-pub/1804/,14:00-21:00
Taverna Fierarilor,https://tazz.ro/bucuresti/locatie/taverna-fierarilor/695/,Inchis
Schnitzeria,https://tazz.ro/bucuresti/locatie/schnitzeria/687/,Inchis
Sushi House Delivery,https://tazz.ro/bucuresti/locatie/sushi-house-delivery/714/,12:00-22:00
Have a Cigar Pub,https://tazz.ro/bucuresti/locatie/have-a-cigar-pub/1839/,12:00-21:30
Pizza & Shaorma Delivery,https://tazz.ro/bucuresti/locatie/pizza-shaorma-delivery/724/,Deschide in 10.08 la 10:00
Capri Pizza,https://tazz.ro/bucuresti/locatie/capri-pizza/670/,Inchis
Uncle John Park Lake,https://tazz.ro/bucuresti/locatie/uncle-john-park-lake/768/,Inchis
Taksim Park Lake,https://tazz.ro/bucuresti/locatie/taksim-park-lake/2484/,12:00-20:00
Sushi Time,https://tazz.ro/bucuresti/locatie/sushi-time/836/,Inchis
Uncle John Pipera,https://tazz.ro/bucuresti/locatie/uncle-john-pipera/769/,Inchis
Vatra Satului,https://tazz.ro/bucuresti/locatie/vatra-satului/723/,Deschide in 10.08 la 10:00
Pizzeria La Strada,https://tazz.ro/bucuresti/locatie/pizzeria-la-strada/666/,Inchis
Plan B,https://tazz.ro/bucuresti/locatie/plan-b/684/,Inchis
Sushi Garden,https://tazz.ro/bucuresti/locatie/sushi-garden/686/,Inchis
Greek Souvlaki,https://tazz.ro/bucuresti/locatie/greek-souvlaki/703/,Inchis
Casa NaÈ™ului,https://tazz.ro/bucuresti/locatie/casa-nasului/780/,12:00-22:00
Taksim Afi Cotroceni,https://tazz.ro/bucuresti/locatie/taksim-afi-cotroceni/2171/,12:00-20:00
